,Unit_ID,Registration_Number,Crime_No,Vehicle_Owner_ID,UserID,DEDT,Time,Date
199738,1130,KA10F0164,2016000128,2016000091,112000024,10/31/2016 19:16,19:16,10/31/2016 
199787,1206,KA20V9577,2018000114,2019000039,120200036,1/29/2019 22:47,22:47,1/29/2019 
199822,1171,KA14A3816,2018000220,2018000210,117100032,8/17/2018 12:48,12:48,8/17/2018 
199826,1171,KA347692,2018000018,2018000138,117800012,4/11/2018 11:26,11:26,4/11/2018 
199853,1210,KA19D3186,2017000111,2017000335,122400033,9/14/2017 19:00,19:00,9/14/2017 
199858,1210,KA20EJ1084,2018000034,2018000112,119700004,6/20/2018 16:07,16:07,6/20/2018 
199930,1208,KA20AA3214,2018000131,2018000255,120200037,7/5/2018 17:05,17:05,7/5/2018 
200057,1211,KA04AB1481,2017000087,2017000548,190200005,3/29/2017 18:30,18:30,3/29/2017 
200065,1211,KA200000,2017000053,2017000052,121700011,2/16/2017 18:26,18:26,2/16/2017 
200067,745,KA51MH4566,2018000094,2018000160,72200115,6/6/2018 19:39,19:39,6/6/2018 
200164,1169,KA04B8475,2018000015,2018008773,116900020,10/16/2018 19:09,19:09,10/16/2018 
200185,1171,KA01AF3810,2017000074,2017000529,117300031,7/27/2017 19:20,19:20,7/27/2017 
200188,1171,KA27A3921,2014000045,2014000055,117100016,3/14/2014 18:43,18:43,3/14/2014 
200196,1171,KA37EC0530,2018000046,2018000089,117100002,3/29/2018 12:08,12:08,3/29/2018 
200252,1159,KA37L1037,2017000187,2017001289,116400020,9/24/2017 21:11,21:11,9/24/2017 
200261,1159,KA37V-8568,2018000145,2018000571,116000017,8/19/2018 11:28,11:28,8/19/2018 
200365,1210,KA20B3982,2018000071,2018000161,119800016,8/23/2018 11:09,11:09,8/23/2018 
200383,1210,TS07UA1279,2015000047,2015000128,162800011,5/23/2015 15:52,15:52,5/23/2015 
200386,1211,KA02ME2596,2016000410,2016000494,121200015,12/26/2016 11:34,11:34,12/26/2016 
200489,1033,KA155505,2018000204,2018000274,166400054,9/1/2018 11:44,11:44,9/1/2018 
200619,1211,KA03MH9567,2017000264,2017001389,121900025,7/21/2017 11:42,11:42,7/21/2017 
200627,1211,KA19C8977,2016000020,2016000016,121700026,1/17/2016 1:07, 1:07,1/17/2016
200631,1211,KA20AA2091,2018000286,2018000504,119900019,12/19/2018 11:36,11:36,12/19/2018 
200735,1198,KA20EG4477,2018000204,2019000006,119900026,1/28/2019 17:24,17:24,1/28/2019 
200746,1199,KA20B0312,2015000010,2015000058,119900041,2/20/2015 11:30,11:30,2/20/2015 
200784,1211,KA20D330,2018000137,2018000219,122400017,6/9/2018 15:08,15:08,6/9/2018 
200910,1163,KA26K9217,2018000164,2018000589,116200007,12/2/2018 17:06,17:06,12/2/2018 
200928,1198,KA203850,2017000167,2018000006,120100025,1/16/2018 16:16,16:16,1/16/2018 
200960,1210,KA20ER9321,2018000111,2019000027,122100010,1/26/2019 11:10,11:10,1/26/2019 
200991,1215,KA20D7615,2017000009,2017000022,121900016,2/26/2017 16:10,16:10,2/26/2017 
200992,1215,KA20EC5931,2017000141,2017000777,120200045,9/26/2017 18:21,18:21,9/26/2017 
201027,1210,KA20EA3000,2018000108,2019000008,122400026,1/17/2019 12:27,12:27,1/17/2019 
201035,1211,KA19F3199,2016000004,2016000008,121600007,1/8/2016 11:21,11:21,1/8/2016 
201150,1171,KA37X3999,2017000377,2018000154,136600019,6/6/2018 16:30,16:30,6/6/2018 
201167,1202,KA315635,2018000005,2018000042,121000014,1/31/2018 14:21,14:21,1/31/2018 
201374,1132,KA01D5094,2017000086,2017000802,111600001,9/19/2017 14:11,14:11,9/19/2017 
201471,1211,KA0000,2015000106,2015000102,122400018,5/24/2015 12:02,12:02,5/24/2015 
201554,1199,KA20B7813,2019000011,2019000088,162800012,4/22/2019 21:55,21:55,4/22/2019 
201575,1211,KA20EK7189,2017000167,2017001321,121200019,6/3/2017 12:45,12:45,6/3/2017 
201604,1210,KA20MA6183,2018000030,2018000061,120900003,3/31/2018 12:03,12:03,3/31/2018 
201613,1211,KA19EJ2466,2018000072,2018000149,121700028,4/10/2018 13:42,13:42,4/10/2018 
201891,1210,KA20EC9492,2015000030,2015000121,121900015,5/23/2015 11:15,11:15,5/23/2015 
201930,1211,KA19MG7462,2017000315,2017001451,122000011,9/27/2017 16:32,16:32,9/27/2017 
201947,1198,KA20P2417,2018000050,2018000016,162800053,3/26/2018 16:09,16:09,3/26/2018 
201995,1208,KA20EM4757,2018000180,2018000272,190200002,7/10/2018 16:37,16:37,7/10/2018 
202015,1203,KA03MP7512,2018000049,2018000157,120300032,7/25/2018 10:14,10:14,7/25/2018 
202164,1202,KA20Z7654,2018000110,2018000228,185900006,7/7/2018 21:28,21:28,7/7/2018 
202197,1203,KA19MF7698,2018000015,2018000033,121000013,3/11/2018 17:57,17:57,3/11/2018 
202320,1176,KA-48-1985,2014000069,2014000110,116300035,4/9/2014 12:23,12:23,4/9/2014 
202350,1203,KA01D8464,2018000131,2019000002,120200028,1/3/2019 12:08,12:08,1/3/2019 
202372,1203,KA20MA7101,2018000081,2018000172,120100016,10/14/2018 17:43,17:43,10/14/2018 
202435,1023,GA01R8347,2018000594,2019000332,46100004,5/23/2019 18:07,18:07,5/23/2019 
202468,1202,KA20Z8660,2018000006,2018000143,123200342,5/14/2018 9:54, 9:54,5/14/2018
202492,1203,KA19U5327,2018000103,2019000008,119400105,1/21/2019 12:53,12:53,1/21/2019 
202566,1099,KA-03-MY-9036,2018000222,2018000852,107700877,11/21/2018 17:26,17:26,11/21/2018 
202600,1176,KA-37-A-5521,2017000102,2017000971,116700029,6/8/2017 13:25,13:25,6/8/2017 
202658,1163,KA26A7056,2018000137,2018000532,117300018,9/2/2018 13:42,13:42,9/2/2018 
202820,1167,KA37F0554,2018000130,2018000212,115900041,7/14/2018 11:36,11:36,7/14/2018 
202831,1240,GA03P3723,2016000003,2016000954,8000076,3/26/2016 13:24,13:24,3/26/2016 
202876,1061,KA04C8241,2018000188,2019000004,106100010,1/9/2019 16:25,16:25,1/9/2019 
202883,1061,KA09F5039,2017000199,2018000041,107000019,2/23/2018 10:03,10:03,2/23/2018 
203013,1164,KA37W9454,2019000005,2019000057,116400007,3/13/2019 18:05,18:05,3/13/2019 
203017,1167,KA27A5305,2017000039,2017000331,117600012,6/22/2017 10:16,10:16,6/22/2017 
203155,1177,KA-05ME-5140,2014000003,2014000002,136600004,2/1/2014 11:16,11:16,2/1/2014 
203189,1061,KA19MC6311,2018000117,2018000290,105400005,8/18/2018 12:14,12:14,8/18/2018 
203202,1208,KA19AB1361,2017000340,2018000098,122100020,2/28/2018 11:20,11:20,2/28/2018 
203295,1224,KA19MH0434,2018000007,2018000036,136800100,2/1/2018 9:48, 9:48,2/1/2018
203459,1249,KA19EF1524,2017000065,2017000484,43300057,7/14/2017 19:19,19:19,7/14/2017 
203502,1245,KA27Q2382,2017000204,2018006518,123600010,4/9/2018 16:15,16:15,4/9/2018 
203505,1245,KA299788,2016000063,2016001024,42900007,5/21/2016 18:49,18:49,5/21/2016 
203604,1246,AK24AA0370,2016000108,2016000942,123600120,6/27/2016 12:00,12:00,6/27/2016 
203666,1201,KA20EG2439,2018000056,2018000116,119700035,6/11/2018 12:02,12:02,6/11/2018 
203667,1201,KA20EH2039,2017000247,2018000079,119400102,5/1/2018 19:00,19:00,5/1/2018 
203669,1201,KA20EJ5125,2018000105,2018000195,23600869,9/1/2018 10:32,10:32,9/1/2018 
203826,1031,KA05M0021,2016000037,2016000026,101800027,7/16/2016 12:13,12:13,7/16/2016 
203831,1123,KA10W986,2018000460,2019000142,112300025,3/3/2019 11:58,11:58,3/3/2019 
203992,1203,KA19ET0550,2018000043,2018000108,121100008,6/4/2018 12:26,12:26,6/4/2018 
204210,1176,KA-02-EU-9106,2017000242,2017001286,117600033,10/13/2017 19:40,19:40,10/13/2017 
204213,1176,KA-16-C-6836,2017000327,2017003943,116900008,11/10/2017 20:08,20:08,11/10/2017 
204442,1167,KA37EE5132,2019000016,2019000010,116800006,2/9/2019 19:28,19:28,2/9/2019 
204480,1212,KA04MF6730,2018000035,2018000140,121200045,6/3/2018 17:39,17:39,6/3/2018 
204486,1212,KA05EW4567,2018000292,2019000155,120600012,6/2/2019 11:44,11:44,6/2/2019 
204493,1212,KA19D9060,2017000295,2017001661,119700030,8/25/2017 17:34,17:34,8/25/2017 
204495,1212,KA201154,2018000010,2018000065,121700015,3/18/2018 16:06,16:06,3/18/2018 
204496,1212,KA20A2902,2015000279,2015000314,121600011,9/29/2015 12:39,12:39,9/29/2015 
204564,1212,KA11A9399,2018000166,2018000308,121200025,10/2/2018 21:52,21:52,10/2/2018 
204594,1100,KA02MK0835,2018000008,2018000115,107701024,4/9/2018 13:39,13:39,4/9/2018 
204621,1250,KA22B7259,2016000191,2017000647,125400017,4/8/2017 20:09,20:09,4/8/2017 
204622,1250,KA28EB6724,2014000111,2014000842,148400012,10/25/2014 12:28,12:28,10/25/2014 
204755,1202,KA34B0497,2017000278,2017000659,120600023,11/21/2017 10:26,10:26,11/21/2017 
204991,1246,KA-25TR-2864,2014000013,2014001337,123700006,10/27/2014 18:45,18:45,10/27/2014 
204997,1246,KA25N8081,2014000188,2014001265,124600019,10/12/2014 11:06,11:06,10/12/2014 
204999,1246,KA25Z-9963,2017000101,2017000450,37300060,6/27/2017 20:03,20:03,6/27/2017 
205074,1134,KA-10-S-8567,2015000009,2015000014,113300010,2/21/2015 15:54,15:54,2/21/2015 
205105,1212,KA19C5348,2017000262,2017001801,121600014,10/30/2017 19:38,19:38,10/30/2017 
205126,1215,KA19P9817,2015000078,2015000079,121900035,6/20/2015 16:52,16:52,6/20/2015 
205248,1254,KA533579,2017000175,2018000041,7800020,3/15/2018 20:00,20:00,3/15/2018 
205262,1061,KA19AA3062,2017000192,2017001069,103800457,11/18/2017 10:31,10:31,11/18/2017 
205331,1203,KA20EG5302,2018000068,2019000040,121600021,3/13/2019 16:59,16:59,3/13/2019 
205369,1206,KA19AC1750,2018000119,2019000008,121500014,1/6/2019 11:33,11:33,1/6/2019 
205384,1061,KA19W7299,2016000247,2017000537,106300032,5/3/2017 15:33,15:33,5/3/2017 
205385,1061,KA20C5529,2017000094,2017000974,106400036,7/2/2017 12:57,12:57,7/2/2017 
205467,1206,KA20MB6112,2018000110,2018000080,121500004,12/5/2018 13:24,13:24,12/5/2018 
205468,1237,KA-29-R-3012,2014000037,2014000217,146200022,6/19/2014 14:14,14:14,6/19/2014 
205507,1171,KA36U5891,2019000008,2019000106,116900022,3/13/2019 12:03,12:03,3/13/2019 
205557,1206,KA20ED2324,2018000104,2018000092,119700039,12/5/2018 17:29,17:29,12/5/2018 
205650,1240,KA298261,2017000057,2017000491,188800002,6/8/2017 11:46,11:46,6/8/2017 
205673,1224,KA20A2811,2016000065,2016000039,121000006,2/17/2016 18:37,18:37,2/17/2016 
205698,1123,KA-10V-3512,2017000598,2018000012,113700059,1/3/2018 17:01,17:01,1/3/2018 
205705,1202,MH12AX0662,2018000078,2018000093,121200020,3/29/2018 17:26,17:26,3/29/2018 
205747,1254,KL496330,2018000119,2018000449,7200061,8/24/2018 16:04,16:04,8/24/2018 
205750,1255,KA-28-C-2736,2018000070,2018000186,126000028,3/5/2018 18:50,18:50,3/5/2018 
205753,1255,KA-48-L-3863,2018000295,2018004205,126000029,10/23/2018 13:02,13:02,10/23/2018 
205756,1255,KA25F2874,2015000007,2015000038,31100010,4/5/2015 16:45,16:45,4/5/2015 
205786,1256,KA48M8314,2017000106,2017000478,124500005,10/16/2017 19:05,19:05,10/16/2017 
205794,1256,KA48V7899,2018000075,2018000536,124000001,7/13/2018 10:07,10:07,7/13/2018 
205795,1256,KA49M4744,2018000064,2018000518,125500048,7/12/2018 10:23,10:23,7/12/2018 
205798,1256,MH04CT5135,2014000179,2014000929,41200006,10/27/2014 18:31,18:31,10/27/2014 
205800,1256,MH48T2722,2016000127,2016000535,125600006,6/28/2016 17:29,17:29,6/28/2016 
205801,1256,RJ14GH6821,2018000139,2018000570,126300041,10/26/2018 18:21,18:21,10/26/2018 
205843,1132,KA10W4877,2017000135,2017000790,113200013,9/17/2017 11:52,11:52,9/17/2017 
205861,1212,KA01D6665,2018000093,2018000274,120000031,9/1/2018 15:27,15:27,9/1/2018 
205864,1212,KA04HR5035,2017000421,2018000249,121700005,7/27/2018 13:07,13:07,7/27/2018 
206016,1203,MH26BE0235,2018000139,2019000061,120300019,4/5/2019 10:43,10:43,4/5/2019 
206229,1177,KA37EA6934,2018000150,2019000002,115800030,1/11/2019 12:42,12:42,1/11/2019 
206403,1240,kA29V8125,2018000147,2019000014,124600055,1/27/2019 13:00,13:00,1/27/2019 
206431,1224,KA19MB0095,2015000179,2015000205,190200006,12/2/2015 15:44,15:44,12/2/2015 
206462,1255,KA-22-W-3024,2017000119,2017005158,125000067,11/8/2017 11:59,11:59,11/8/2017 
206471,1255,KA28TC7688,2018000059,2018003568,177400044,7/10/2018 21:06,21:06,7/10/2018 
206505,1249,KA29EA8907,2018000117,2018004750,123600036,8/2/2018 20:47,20:47,8/2/2018 
206557,1237,KA05AF0098,2018000054,2018000742,124000020,9/16/2018 18:42,18:42,9/16/2018 
206588,1224,KA19Z3769,2018000129,2018000232,120200041,6/30/2018 10:54,10:54,6/30/2018 
206633,1224,KA20D5147,2017000164,2017000721,122500008,8/25/2017 9:58, 9:58,8/25/2017
206680,1249,KA29TB1255,2018000105,2018004454,124500001,6/15/2018 16:48,16:48,6/15/2018 
206704,1250,MH12EQ2446,2018000182,2019000002,193500004,1/5/2019 19:34,19:34,1/5/2019 
206919,1258,CNQ5147,2015000189,2016000659,44700151,3/10/2016 17:57,17:57,3/10/2016 
206930,1258,KA48L7893,2018000060,2018004457,176900039,4/15/2018 13:07,13:07,4/15/2018 
206939,1258,KA48S4510,2018000059,2018004187,125500032,4/3/2018 19:45,19:45,4/3/2018 
206944,1258,KA48W0420,2018000174,2018011580,125900026,12/6/2018 12:15,12:15,12/6/2018 
206960,1246,KA13A5885,2016000189,2016001467,125500024,11/15/2016 19:15,19:15,11/15/2016 
206961,1246,KA22Z7498,2017000247,2017001374,125100020,12/16/2017 20:04,20:04,12/16/2017 
206973,1246,KA29A4481,2015000031,2015000114,188800006,3/14/2015 20:06,20:06,3/14/2015 
206974,1246,KA29A9166,2016000022,2016000112,125900021,2/16/2016 20:03,20:03,2/16/2016 
206977,1246,KA29B3422,2018000123,2018005687,124900033,7/6/2018 10:57,10:57,7/6/2018 
207017,1061,KA12S1250,2018000080,2018000186,106000038,5/24/2018 10:49,10:49,5/24/2018 
207124,1099,KA-09-ES-5803,2018000190,2018000652,163600062,11/5/2018 11:30,11:30,11/5/2018 
207136,1099,MP-22-H-0929,2017000084,2017001776,107701663,7/17/2017 12:28,12:28,7/17/2017 
207157,1100,KA06N2710,2015000114,2015001763,107700709,6/26/2015 16:52,16:52,6/26/2015 
207249,1212,KA20AA0953,2018000052,2018000126,120600019,5/31/2018 18:19,18:19,5/31/2018 
207285,1212,KA20EC7871,2018000243,2018000386,121700016,12/29/2018 16:22,16:22,12/29/2018 
207320,1256,KA48X6867,2018000149,2019000141,35600052,3/22/2019 11:33,11:33,3/22/2019 
207367,1124,KA09MB5864,2016000119,2018000011,3200010,1/13/2018 17:09,17:09,1/13/2018 
207374,1124,KA10F0100,2018000001,2018000009,112400032,1/5/2018 19:22,19:22,1/5/2018 
207379,1124,KA10V2204,2017000200,2017000579,112000018,8/14/2017 17:22,17:22,8/14/2017 
207384,1124,KA458454,2017000291,2018000059,112300046,6/22/2018 16:49,16:49,6/22/2018 
207386,1125,KA02HQ2825,2015000032,2015000024,155600033,8/9/2015 15:44,15:44,8/9/2015 
207416,1245,KA36M5660,2017000124,2017000555,125900024,7/10/2017 17:40,17:40,7/10/2017 
207444,1241,HR55K3578,2015000011,2015000043,124200013,2/4/2015 13:56,13:56,2/4/2015 
207446,1241,KA22B3839,2018000024,2018000241,189400012,2/4/2018 18:41,18:41,2/4/2018 
207480,1237,KA00M0000,2018000073,2019000014,123300127,1/12/2019 6:59, 6:59,1/12/2019
207483,1237,KA23N2769,2017000040,2017000564,123700050,7/31/2017 11:45,11:45,7/31/2017 
207485,1237,KA28EN7567,2017000040,2017000600,188800030,8/30/2017 16:39,16:39,8/30/2017 
207499,1219,KA20B7443,2018000090,2018000139,120200010,8/2/2018 16:48,16:48,8/2/2018 
207511,1219,KA20EG6115,2019000005,2019000020,121100026,2/4/2019 16:17,16:17,2/4/2019 
207522,1219,KA20W0343,2014000019,2014000026,119400106,2/18/2014 12:13,12:13,2/18/2014 
207526,1219,KA20W6492,2017000218,2017000371,121700002,12/1/2017 17:28,17:28,12/1/2017 
207529,1221,AP01S0003,2014000193,2015000019,58600001,1/17/2015 10:57,10:57,1/17/2015 
207535,1177,KA02EC9870,2016000019,2016000002,117600044,5/20/2016 16:34,16:34,5/20/2016 
207718,1240,KA29B3432,2017000116,2017000611,125500047,11/4/2017 11:53,11:53,11/4/2017 
207759,1203,KA29B3981,2018000044,2018000075,122100013,5/3/2018 15:38,15:38,5/3/2018 
207822,1219,KA20EC3932,2018000153,2018000182,121600008,12/9/2018 16:08,16:08,12/9/2018 
207833,1211,KA30A2190,2017000436,2018000129,122100018,4/4/2018 6:57, 6:57,4/4/2018
207924,1134,KA-11-7728,2015000010,2015000016,112100024,2/21/2015 16:35,16:35,2/21/2015 
207965,1212,KA20EB2864,2018000237,2018000378,120000014,12/21/2018 18:29,18:29,12/21/2018 
208033,1133,KA109647,2016000036,2016000006,112100044,12/29/2016 12:53,12:53,12/29/2016 
208036,1134,KA05JP0095,2018000077,2018000044,112500019,6/5/2018 17:15,17:15,6/5/2018 
208076,1224,KA20EB6101,2014000265,2015000063,180900962,3/7/2015 10:30,10:30,3/7/2015 
208084,1176,KA35N7319,2017000337,2017003962,116300031,12/13/2017 20:21,20:21,12/13/2017 
208186,1245,KA29ED4424,2018000014,2018005255,123700020,3/5/2018 17:21,17:21,3/5/2018 
208239,1024,KA15A0382,2016000030,2016000770,102300046,5/23/2016 12:00,12:00,5/23/2016 
208270,1123,KA550674,2017000542,2018000160,113700020,3/25/2018 12:45,12:45,3/25/2018 
208283,1124,KA03MF6043,2018000224,2018000068,112400012,7/14/2018 12:15,12:15,7/14/2018 
208386,1124,KA10W9631,2018000156,2018000051,112100030,5/30/2018 18:12,18:12,5/30/2018 
208389,1125,KA03EL2047,2014000018,2017000044,113400016,4/29/2017 12:39,12:39,4/29/2017 
208426,1221,KA01AF4452,2018000035,2018000055,120000049,4/17/2018 10:51,10:51,4/17/2018 
208427,1221,KA05HW8512,2016000220,2017000040,120800009,2/27/2017 17:48,17:48,2/27/2017 
208444,1212,KA20EB4459,2018000082,2018000217,121200027,7/4/2018 18:25,18:25,7/4/2018 
208523,1254,KA48L5077,2018000038,2018000070,124000022,3/23/2018 13:10,13:10,3/23/2018 
208673,1219,KA20AA0238,2017000224,2018000010,121200001,1/16/2018 15:18,15:18,1/16/2018 
208701,1219,KA20P9362,2014000093,2014000093,121900001,6/10/2014 16:18,16:18,6/10/2014 
208751,1177,KA26L6438,2018000104,2018000092,150300050,8/13/2018 13:09,13:09,8/13/2018 
208770,1245,KA299305,2015000098,2015001580,188800125,10/16/2015 22:32,22:32,10/16/2015 
208772,1245,KA29EC7122,2018000152,2018006690,124200036,9/3/2018 12:40,12:40,9/3/2018 
208778,1246,AK299951,2014000002,2014000014,124900035,1/28/2014 18:13,18:13,1/28/2014 
208781,1246,KA19EC2213,2014000219,2014001787,123600076,12/25/2014 18:52,18:52,12/25/2014 
208820,1255,KA-29-F-1007,2018000332,2018004207,124500035,10/23/2018 13:57,13:57,10/23/2018 
208826,1255,KA23EF2535,2017000358,2017005481,44700144,11/27/2017 20:37,20:37,11/27/2017 
208974,1246,KA28B4942,2017000236,2017001350,124700018,11/22/2017 10:19,10:19,11/22/2017 
209016,1249,KA29EA5194,2018000008,2018004271,123700042,6/12/2018 15:19,15:19,6/12/2018 
209231,1245,KA29M5370,2017000021,2017000401,188800039,3/16/2017 19:25,19:25,3/16/2017 
209256,1246,KA-29ED1651,2018000141,2018005720,124900038,7/8/2018 18:30,18:30,7/8/2018 
209270,1246,KA29A1231,2017000226,2017001355,124500009,11/22/2017 18:54,18:54,11/22/2017 
209273,1246,KA29B5141,2018000166,2018005691,124100051,7/6/2018 19:44,19:44,7/6/2018 
209323,1250,GA06T1199,2014000145,2015000016,123700001,2/26/2015 18:06,18:06,2/26/2015 
209387,1256,KA49TA0907,2018000162,2019000012,125600030,2/7/2019 17:46,17:46,2/7/2019 
209391,1258,KA22J2338,2014000039,2014000021,126000010,7/28/2014 13:45,13:45,7/28/2014 
209471,1123,KA09F5233,2018000502,2019000157,113700045,3/9/2019 12:30,12:30,3/9/2019 
209525,1176,KA-02-AB-3939,2015000001,2015000002,116700012,1/21/2015 12:36,12:36,1/21/2015 
209826,1061,KA19X6017,2018000165,2019000177,22000157,9/1/2019 11:36,11:36,9/1/2019 
209866,1255,KA23EN8046,2018000275,2018003968,125900013,8/26/2018 20:42,20:42,8/26/2018 
209867,1255,KA24S0126,2017000468,2017006108,125000047,12/30/2017 17:48,17:48,12/30/2017 
209894,1256,MH10BM4336,2018000101,2018000564,123800040,7/19/2018 20:07,20:07,7/19/2018 
209895,1258,CTE1374,2016000059,2016000862,126300015,4/8/2016 12:47,12:47,4/8/2016 
209943,1004,KA14EF6857,2017000160,2017002507,188700004,10/7/2017 10:33,10:33,10/7/2017 
210047,1245,KA29B2729,2017000034,2017000407,124100010,3/16/2017 20:00,20:00,3/16/2017 
210061,1245,KA483457,2018000192,2019000302,125800039,2/7/2019 10:08,10:08,2/7/2019 
210069,1246,HR667083,2018000239,2018005840,125300002,11/5/2018 13:04,13:04,11/5/2018 
210075,1246,KA03HK9418,2018000003,2018000824,123800031,1/20/2018 19:20,19:20,1/20/2018 
210140,1241,KA17N5707,2016000261,2017000007,123800020,1/4/2017 20:10,20:10,1/4/2017 
210167,1246,KA33M3149,2017000248,2017001368,124900009,12/3/2017 13:47,13:47,12/3/2017 
210168,1247,KA01D2570,2017000241,2018000924,188800068,6/24/2018 12:49,12:49,6/24/2018 
210170,1247,KA28A6132,2017000227,2017003834,126300027,12/5/2017 9:47, 9:47,12/5/2017
210212,1241,AP28TB7086,2017000006,2017000056,124100052,2/3/2017 19:14,19:14,2/3/2017 
210423,1245,KA20B3845,2017000185,2017000625,124200040,10/27/2017 17:23,17:23,10/27/2017 
210451,1246,KA29ED0423,2017000147,2017000476,124900016,7/14/2017 18:22,18:22,7/14/2017 
210486,1256,KA48W5027,2017000178,2018000015,188800079,3/17/2018 19:17,19:17,3/17/2018 
210570,1123,KA10L8534,2018000484,2018000522,112400031,12/7/2018 12:47,12:47,12/7/2018 
210584,1124,KA108077,2014000002,2014000008,112300018,2/3/2014 13:18,13:18,2/3/2014 
210721,1258,KA23Q8148,2017000056,2017004333,125400009,5/3/2017 12:18,12:18,5/3/2017 
210756,1125,KA02HP8422,2017000096,2017000193,134000028,11/19/2017 12:24,12:24,11/19/2017 
210813,1177,KA-37U-6433,2014000012,2014000008,136600025,2/6/2014 15:30,15:30,2/6/2014 
211062,1256,KA48TA2750,2016000062,2016000049,123300086,3/6/2016 19:47,19:47,3/6/2016 
211082,1259,GJ03BH1597,2018000078,2018002560,124100016,6/12/2018 19:03,19:03,6/12/2018 
211083,1259,KA-489603,2018000197,2019000002,125000018,1/17/2019 11:42,11:42,1/17/2019 
211193,1124,KA10W2121,2018000034,2018000021,112400021,3/26/2018 11:05,11:05,3/26/2018 
211218,1203,KA20EF4790,2017000203,2018000063,121200038,4/8/2018 16:48,16:48,4/8/2018 
211243,1237,kA-29U4562,2018000067,2019000008,125900017,1/6/2019 19:26,19:26,1/6/2019 
211254,1237,KA29A2821,2017000059,2017000769,123300001,11/1/2017 10:07,10:07,11/1/2017 
211258,1237,KA29B1795,2018000068,2018000774,188800033,11/6/2018 21:46,21:46,11/6/2018 
211259,1237,KA29EA0377,2016000052,2016000327,36900099,8/26/2016 19:41,19:41,8/26/2016 
211261,1237,KA29EA7717,2016000038,2016000254,123700051,6/12/2016 16:37,16:37,6/12/2016 
211264,1237,KA29J1228,2018000018,2018000445,125100028,4/9/2018 12:19,12:19,4/9/2018 
